"file","h1","h1_count","heading_count","line_count","word_count","link_count","image_count","code_fence_count","missing_language_fence_count","table_count","html_table_count","issue_count"
"markdown/platform-administration/table-administration-and-data-management/r_BaselineAssignmentRulesExample.md","Baseline assignment rules example","1","1","156","213","0","0","1","1","0","1","5"
"markdown/platform-administration/table-administration-and-data-management/r_DatabaseViewsInTheBaseSystem.md","Database views in the base system","1","1","57","752","4","0","0","0","1","0","2"
"markdown/platform-administration/table-administration-and-data-management/r_DictionaryEntryForm.md","Dictionary entry form","1","1","483","2791","22","0","0","0","0","1","4"
"markdown/platform-administration/table-administration-and-data-management/r_GlobalDefaultFields.md","Global default fields","1","1","34","300","2","0","0","0","1","0","2"
"markdown/platform-administration/table-administration-and-data-management/r_ImportantPlannedTaskTableFields.md","Important planned task table fields","1","1","41","447","1","0","0","0","1","0","1"
"markdown/platform-administration/table-administration-and-data-management/r_ImportantTaskTableFields.md","Important Task table fields","1","1","338","744","10","0","0","0","0","1","2"
"markdown/platform-administration/table-administration-and-data-management/r_JournalFields.md","Journal fields","1","1","33","182","1","1","0","0","1","0","3"
"markdown/platform-administration/table-administration-and-data-management/r_PlannedTaskScripts.md","Planned task scripts","1","1","35","295","2","0","0","0","1","0","2"
"markdown/platform-administration/table-administration-and-data-management/r_PluginManifest.md","Plugin manifest","1","1","39","195","1","0","0","0","1","0","2"
"markdown/platform-administration/table-administration-and-data-management/r_RefDefaultManyToManyRels.md","Reference default many-to-many relationships","1","1","24","121","2","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/r_UIActions.md","Task relationships with UI actions","1","2","110","432","1","0","3","3","0","0","5"
"markdown/platform-administration/table-administration-and-data-management/read-only-option.md","Configuring read-only security options","1","3","64","579","3","0","0","0","0","0","1"
"markdown/platform-administration/table-administration-and-data-management/reminder-table.md","Reminder table","1","1","111","555","1","0","0","0","0","1","2"
"markdown/platform-administration/table-administration-and-data-management/roll-back-rollback-context.md","Roll back patch upgrades or plugin activations","1","3","59","389","2","0","0","0","0","0","1"
"markdown/platform-administration/table-administration-and-data-management/rollback-context-properties.md","Rollback context properties","1","1","180","1031","1","0","0","0","0","1","2"
"markdown/platform-administration/table-administration-and-data-management/rollback-delete-recovery.md","Roll back and delete recovery","1","5","99","869","7","0","0","0","1","0","1"
"markdown/platform-administration/table-administration-and-data-management/set-default-time-sheet-policy.md","Set a time sheet policy as default policy","1","5","45","283","2","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/set-up-oauth-app-gsheets-api.md","Set up the OAuth application on the Google Sheets API","1","6","153","889","4","9","0","0","1","0","1"
"markdown/platform-administration/table-administration-and-data-management/setup-gsheet-export.md","Exporting your table records to Google Sheets","1","1","58","489","13","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/storage-aliases.md","Storage aliases","1","5","98","987","1","1","1","1","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/submit-time-card.md","Submit a time card","1","5","50","314","2","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/submit-time-sheet-other-users.md","Log time and submit time sheets of your resources","1","5","58","402","5","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/submit-time-sheet.md","Submit a time sheet","1","5","49","329","3","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/submit-timesheet-workerportal.md","Submit time sheet through Time Sheet Portal","1","4","44","207","4","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/system-properties-display-value-header.md","System properties for display value and header","1","4","181","429","1","8","0","0","0","1","2"
"markdown/platform-administration/table-administration-and-data-management/t_ActivateTimeCardManagement.md","Activate Time Card Management","1","4","43","305","3","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_AddATableToTheDatabaseView.md","Add a table to the database view","1","4","77","519","3","1","0","0","0","0","1"
"markdown/platform-administration/table-administration-and-data-management/t_AssignmentModuleRule.md","Create an assignment rule","1","4","163","537","7","2","0","0","0","1","4"
"markdown/platform-administration/table-administration-and-data-management/t_BreakUpALargeExport.md","Break up a large export","1","3","55","413","1","0","2","2","0","0","5"
"markdown/platform-administration/table-administration-and-data-management/t_CallURLExportProgrammatically.md","Call URL export programmatically","1","4","119","445","0","0","3","3","0","0","6"
"markdown/platform-administration/table-administration-and-data-management/t_ConfiguringRollupForPlannedTask.md","Configure rollup for planned task fields","1","4","102","240","1","0","0","0","0","1","3"
"markdown/platform-administration/table-administration-and-data-management/t_CreateADatabaseView.md","Create a database view","1","5","55","210","4","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_CreateAManyToManyRelationship.md","Create a many-to-many table relationship","1","4","59","283","3","0","0","0","0","0","1"
"markdown/platform-administration/table-administration-and-data-management/t_CreateAPlannedTask.md","Create a planned task","1","4","45","185","1","2","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_CreateATable.md","Create a table","1","5","302","1990","17","1","0","0","1","3","5"
"markdown/platform-administration/table-administration-and-data-management/t_CreateATimeCard.md","Create a time card","1","6","221","1081","11","0","0","0","0","2","5"
"markdown/platform-administration/table-administration-and-data-management/t_CreateCustomIndex.md","Create a table index","1","4","87","378","1","0","0","0","0","1","2"
"markdown/platform-administration/table-administration-and-data-management/t_DataLookupRule.md","Create an assignment data lookup rule","1","5","71","330","7","1","0","0","1","0","1"
"markdown/platform-administration/table-administration-and-data-management/t_DefineADictionaryOverride.md","Define a dictionary override","1","4","152","686","4","0","0","0","0","1","3"
"markdown/platform-administration/table-administration-and-data-management/t_DefineARelationshipType.md","Define a relationship type","1","3","37","180","2","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_DefineATaskRelationshipAllowed.md","Define a task relationship allowed from the task relationship type record","1","3","41","200","1","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_DeleteACustomTable.md","Delete a custom table","1","3","53","263","2","0","0","0","0","0","1"
"markdown/platform-administration/table-administration-and-data-management/t_DeleteAllRecordsFromATable.md","Delete all records from a table","1","5","72","525","4","1","0","0","0","0","1"
"markdown/platform-administration/table-administration-and-data-management/t_ExportDirectlyFromTheURL.md","Export directly from a URL","1","5","130","769","6","0","9","9","1","0","12"
"markdown/platform-administration/table-administration-and-data-management/t_GenerateASchemaMap.md","Generate a schema map","1","3","37","138","1","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_ModifyADictionaryEntryFromAForm.md","Modify dictionary entries","1","3","40","189","2","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_ModifyTheDisplayedField.md","Modify the displayed field","1","3","35","167","1","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_PlannedTaskHierarchy.md","Planned task hierarchy","1","4","49","270","1","1","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_RelabelAColumn.md","Relabel a column","1","4","50","252","3","0","0","0","1","0","2"
"markdown/platform-administration/table-administration-and-data-management/t_RequestManyToManyTaskRelations.md","Request many to many task relations","1","4","81","306","1","0","0","0","0","1","3"
"markdown/platform-administration/table-administration-and-data-management/t_RestoreADeletedRecordAndRef.md","Use the Deleted Records module to restore a deleted record","1","5","81","439","3","0","0","0","0","1","3"
"markdown/platform-administration/table-administration-and-data-management/t_TableHierarchyAndTheExtModel.md","View a table hierarchy and the extension model","1","4","46","427","2","0","0","0","0","0","1"
"markdown/platform-administration/table-administration-and-data-management/t_TestTheDatabaseView.md","Test the database view","1","6","57","328","3","3","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/table-extension-and-classes.md","Table extension and classes","1","5","156","1099","1","0","0","0","0","1","2"
"markdown/platform-administration/table-administration-and-data-management/table-relationships.md","Table relationships","1","1","51","365","2","0","0","0","0","0","1"
"markdown/platform-administration/table-administration-and-data-management/tables-fields-and-forms.md","ServiceNow AI Platform tables and data","1","4","51","299","4","0","0","0","0","1","2"
"markdown/platform-administration/table-administration-and-data-management/task-table-structure.md","Task table structure","1","1","27","172","4","0","0","0","0","0","1"
"markdown/platform-administration/table-administration-and-data-management/test-read-only-options.md","Test read-only options","1","5","90","431","1","0","0","0","0","1","2"
"markdown/platform-administration/table-administration-and-data-management/time-card-management.md","Time Card Management","1","2","65","790","17","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/time-sheet-policies.md","Time sheet policies","1","1","35","350","5","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/time-sheets.md","Time Sheets","1","1","60","482","5","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/using-table-administration.md","Managing tables and indexes","1","8","75","704","12","0","0","0","0","0","2"
"markdown/platform-administration/table-administration-and-data-management/worker-portal.md","Time Sheet Portal","1","7","133","1643","11","10","0","0","0","0","3"
"markdown/platform-administration/table-cleaner.md","Table cleaner","1","4","38","283","1","0","0","0","0","0","1"
"markdown/platform-administration/table-extension.md","Table extension","1","1","36","267","4","0","0","0","0","0","1"
"markdown/platform-administration/template-bar.md","Template bar","1","1","49","306","10","4","0","0","1","0","1"
"markdown/platform-administration/time-configuration/activate-fiscal-calendar.md","Activate Fiscal Calendar plugin","1","3","44","257","3","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/advanced-options-for-scheduled-jobs.md","Advanced options for scheduled jobs","1","1","66","630","5","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/business-calendars.md","Creating business calendars","1","5","118","1670","16","2","0","0","0","0","1"
"markdown/platform-administration/time-configuration/c_ChangingPerspective.md","Changes in perspective","1","1","28","253","1","2","0","0","0","0","2"
"markdown/platform-administration/time-configuration/c_DefaultDateAndTimeFields.md","Default date and time fields","1","3","36","182","2","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/c_EscalationIntervsAndPauseConds.md","Escalation intervals and pause conditions","1","1","22","116","1","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/c_ExportDateAndTimeInformation.md","Export date and time formats","1","5","40","251","1","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/c_FiscalCalendar.md","Defining fiscal calendars","1","1","87","575","6","0","0","0","0","1","3"
"markdown/platform-administration/time-configuration/c_GenCalViewsFromSchedPages.md","Invoke the Schedule page and view a calendar","1","1","43","359","2","0","1","1","0","0","3"
"markdown/platform-administration/time-configuration/c_Holidays.md","Holidays","1","1","53","239","11","2","0","0","0","0","3"
"markdown/platform-administration/time-configuration/c_InstalledComponents.md","Components installed with Client Transaction Timings","1","5","38","156","3","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/c_ParentAndChildSchedules.md","Parent and child schedules","1","1","60","354","11","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/c_ResolveTime.md","Resolve time","1","2","42","283","2","0","2","2","0","0","3"
"markdown/platform-administration/time-configuration/c_ScheduledJobs.md","Scheduled jobs","1","3","66","371","7","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/c_ScheduleEvents.md","Event scheduling","1","1","46","263","3","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/c_SystemScheduler.md","System scheduler","1","3","37","264","5","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/c_TaskFieldsForMeasuringWorkTime.md","Task fields for measuring work time","1","1","37","305","5","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/c_TimelinePages.md","Timeline pages","1","5","69","530","10","1","0","0","0","0","2"
"markdown/platform-administration/time-configuration/c_TimeWorked.md","Time worked","1","1","36","292","1","3","0","0","0","0","2"
"markdown/platform-administration/time-configuration/c_TimingFunctionality.md","Timing functionality","1","4","76","568","8","3","0","0","0","0","3"
"markdown/platform-administration/time-configuration/c_UseSchedules.md","Schedules","1","1","41","385","10","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/c_UsingTimelines.md","Timelines","1","1","27","177","3","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/create-a-business-calendar-span-using-a-script-includes.md","Create a business calendar span using a Script includes","1","4","56","279","2","1","0","0","0","0","1"
"markdown/platform-administration/time-configuration/create-business-calendar-group.md","Create a business calendar group","1","5","62","349","2","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/create-business-calendar.md","Create a business calendar","1","5","146","1048","8","1","0","0","0","1","3"
"markdown/platform-administration/time-configuration/create-events-next-experience-ui.md","Create schedule entries in the Schedule calendar","1","4","74","509","2","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/customize-run-times-for-scheduled-jobs.md","Enable run types for scheduled job child tables","1","7","78","480","6","0","0","0","0","0","3"
"markdown/platform-administration/time-configuration/define-business-calendar-entries.md","Define business calendar entries","1","8","171","1099","5","3","0","0","0","2","7"
"markdown/platform-administration/time-configuration/define-business-calendar-filtering-options.md","Define business calendar filtering options","1","5","102","878","4","1","0","0","0","1","2"
"markdown/platform-administration/time-configuration/domain-support-for-schedules.md","Domain support and schedules","1","4","80","695","10","1","0","0","0","0","1"
"markdown/platform-administration/time-configuration/exploring-time-configuration.md","Exploring time configuration","1","1","29","218","4","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/manage-spans.md","Managing spans","1","4","51","290","1","3","0","0","1","0","1"
"markdown/platform-administration/time-configuration/pair-business-calendars-with-packages.md","Pair business calendars with packages","1","5","53","463","1","2","0","0","1","0","1"
"markdown/platform-administration/time-configuration/r_ClientTransactionTimings.md","Client transaction timings","1","2","155","424","5","0","0","0","1","1","4"
"markdown/platform-administration/time-configuration/r_CreateCalendarsWithSchedulePages.md","Using schedules and calendars","1","1","177","585","12","0","0","0","0","1","3"
"markdown/platform-administration/time-configuration/r_DefaultSchedules.md","Default schedules","1","1","62","316","10","0","0","0","1","0","2"
"markdown/platform-administration/time-configuration/r_EventRegistry.md","Event registry","1","1","48","234","3","0","0","0","0","0","3"
"markdown/platform-administration/time-configuration/r_FormatDateAndTimeFields.md","Global date and time field format","1","3","66","602","5","0","0","0","2","0","3"
"markdown/platform-administration/time-configuration/r_RangeCalculatorScripts.md","Range calculator scripts","1","2","172","534","1","0","5","5","0","0","8"
"markdown/platform-administration/time-configuration/r_ScheduleEntryFields.md","Schedule entry fields","1","1","157","650","5","0","0","0","0","1","3"
"markdown/platform-administration/time-configuration/r_ScheduleFields.md","Schedule fields","1","1","87","265","3","0","0","0","0","1","3"
"markdown/platform-administration/time-configuration/r_SpecialCasesInJobSchedules.md","Special cases in job schedules","1","5","104","570","7","0","3","3","0","0","5"
"markdown/platform-administration/time-configuration/r_TimeDisplay.md","Viewing record information over time","1","4","41","204","3","3","0","0","0","0","3"
"markdown/platform-administration/time-configuration/r_TimeZones.md","Time zones","1","10","98","820","9","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/r_TimingValues.md","Timing values","1","1","40","354","1","1","0","0","2","0","3"
"markdown/platform-administration/time-configuration/r_UseDateAndTimeFields.md","Date and Date/Time fields","1","2","43","289","6","0","0","0","1","0","1"
"markdown/platform-administration/time-configuration/reference-time-configuration.md","Time configuration references","1","1","27","160","4","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/schedule-calendar.md","Schedule calendar","1","1","29","126","4","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/schedule-report.md","Automate generation and distribution of a report","1","5","369","2024","9","2","0","0","0","1","3"
"markdown/platform-administration/time-configuration/t_ChangeATimeZoneInASchedReport.md","Change a time zone in a scheduled report","1","3","47","297","3","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/t_ChangeTheTimeZoneChoiceList.md","Change the time zone choice list","1","3","35","182","1","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/t_ChangeTimeZoneInScheduledImport.md","Change a time zone in a scheduled data import","1","3","33","158","1","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_ConfigureDatePickerForListEditor.md","Configure the date picker for the list editor","1","3","43","169","2","0","0","0","1","0","2"
"markdown/platform-administration/time-configuration/t_CreateAHolidaySchedMultiRegions.md","Create a holiday schedule for multiple regions","1","3","56","254","11","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_CreateAScheduledJob.md","Create a scheduled job","1","5","66","317","10","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_CreateATimelinePage.md","Create a timeline page","1","2","52","846","3","0","0","0","1","0","5"
"markdown/platform-administration/time-configuration/t_CustomizeTimelinePageSpanStyle.md","Customize the timeline page span style","1","2","40","218","2","0","0","0","1","0","2"
"markdown/platform-administration/time-configuration/t_DefineARelativeDuration.md","Define a relative duration","1","5","57","342","1","2","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_DefineASchedule.md","Define a schedule","1","4","83","567","20","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_DisplayAMetricAsATimeline.md","Display a metric as a timeline","1","2","31","124","1","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_DisplayResolveTimeAsADuration.md","Display resolve time as a duration","1","2","43","212","1","0","0","0","1","0","2"
"markdown/platform-administration/time-configuration/t_FifthInstanceOfADayOfTheWeek.md","Schedule for the fifth instance of a week date","1","3","99","603","13","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_GenerateFiscalCalendar.md","Generate a fiscal calendar","1","4","118","327","2","0","0","0","0","1","3"
"markdown/platform-administration/time-configuration/t_MakeATimelineVisibleToASelUser.md","Make a timeline visible to a selected user","1","3","54","449","1","0","0","0","1","0","2"
"markdown/platform-administration/time-configuration/t_PersonalizeTheSystemDateFormat.md","Personalize the system date format","1","3","43","234","2","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_PersonalizeTheSystemTimeFormat.md","Personalize the system time format","1","4","44","170","3","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/t_RepeatAMonthlySchedule.md","Repeat a monthly schedule","1","3","90","611","13","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_ScheduleAScriptExecution.md","Automatically run a script of your choosing","1","4","307","1778","13","0","1","1","0","2","6"
"markdown/platform-administration/time-configuration/t_ScheduleTheGenerationOfAnEntity.md","Automatically generate something from a template","1","3","233","1362","8","0","0","0","0","1","3"
"markdown/platform-administration/time-configuration/t_SetAnInactivityMonitor.md","Set an inactivity monitor","1","4","67","536","5","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_SetASystemTimeZone.md","Set a system time zone","1","4","45","274","5","0","0","0","0","0","1"
"markdown/platform-administration/time-configuration/t_TimelineSubItem.md","Timeline sub item","1","3","197","838","1","0","0","0","0","1","3"
"markdown/platform-administration/time-configuration/t_UseARelativeDuration.md","Use a relative duration","1","4","45","236","1","1","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_ViewAScheduleItem.md","View a schedule item","1","4","46","161","5","0","0","0","0","0","2"
"markdown/platform-administration/time-configuration/t_ViewFiscalPeriods.md","View, modify, and validate fiscal periods - Legacy","1","3","42","213","1","0","0","0","1","0","2"
"markdown/platform-administration/time-configuration/time-configuration-landing.md","Time configuration","1","2","35","170","3","0","0","0","0","1","2"
"markdown/platform-administration/time-configuration/using-time-configuration.md","Using time configuration","1","1","41","395","10","0","0","0","0","0","1"
"markdown/platform-administration/tinymce.md","Configuring the TinyMCE toolbar via Dictionary attributes","1","28","407","2471","5","4","4","4","1","0","21"
"markdown/platform-administration/track-events.md","Monitor System Events and Scheduled Jobs dashboards","1","1","28","216","7","0","0","0","0","0","1"
"markdown/platform-administration/tracking-store-activity.md","Tracking your ServiceNow Store activity","1","2","66","278","1","0","0","0","0","1","2"
"markdown/platform-administration/transient-attributes.md","Working with attributes transiently","1","3","41","293","3","0","0","0","0","0","1"
"markdown/platform-administration/trigger-intent-to-action.md","Enable intent to action workflow from triggers","1","4","55","293","4","0","0","0","0","0","1"
"markdown/platform-administration/troubleshooting-notification-emails.md","Email FAQs and troubleshooting notification emails","1","3","242","1048","28","0","0","0","0","2","3"
"markdown/platform-administration/types-subscription-v2.md","Types of subscriptions in Subscription Management","1","1","120","360","2","0","0","0","0","1","2"
"markdown/platform-administration/unavailable-listing-reg-store.md","Listing types not available in regulated environments","1","1","31","168","0","0","0","0","0","0","2"
"markdown/platform-administration/unlink-accounts.md","Unlink your ServiceNow user account from your Slack or MS Teams account for Now Actions","1","4","49","284","2","0","0","0","0","0","1"
"markdown/platform-administration/update-dynamic-namespace-dynamic-attribute-store.md","Associate a dynamic attribute store with a different namespace","1","6","57","312","0","0","0","0","0","0","1"
"markdown/platform-administration/updating-records-safely.md","Updating records safely in Core UI","1","2","40","259","7","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-access-rl.md","Review skipped records using related lists","1","4","209","1044","2","0","0","0","0","1","4"
"markdown/platform-administration/upgrade-center/uc-administration.md","Administering Upgrade Center","1","1","27","175","4","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-apply-upgrade-plan.md","Apply Upgrade Plan on your upgrade","1","3","62","321","7","1","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-building-upgrade-plan.md","Building your Upgrade Plan","1","3","90","658","7","1","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-complete-summary.md","Upgrade Summary Report","1","7","162","976","3","9","0","0","0","2","4"
"markdown/platform-administration/upgrade-center/uc-create-skipped-record-rule.md","Create a skipped record rule","1","4","117","372","4","0","0","0","0","1","3"
"markdown/platform-administration/upgrade-center/uc-default-skipped-rules.md","Default skipped rules","1","1","53","283","4","1","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-execute-skipped-record-rule.md","Execute a skipped record rule","1","6","94","443","3","0","0","0","0","1","4"
"markdown/platform-administration/upgrade-center/uc-explore-history-log.md","Explore upgrade history log","1","4","55","339","0","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-explore.md","Exploring Upgrade Center","1","4","119","245","9","1","0","0","1","1","2"
"markdown/platform-administration/upgrade-center/uc-factors-duration.md","Factors affecting upgrade duration","1","1","34","284","1","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-history-module.md","Upgrade History module","1","1","76","375","3","0","0","0","1","1","2"
"markdown/platform-administration/upgrade-center/uc-history-task-form.md","Upgrade History Task form","1","1","200","488","0","1","0","0","0","2","4"
"markdown/platform-administration/upgrade-center/uc-import-history.md","View import history","1","3","35","148","1","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-installing-upgrade-plan.md","Installing your Upgrade Plan","1","3","60","240","5","2","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-label-vtb.md","Update default labels in VTB view","1","4","53","407","1","1","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-landing-page.md","Upgrade Center","1","2","42","125","6","0","0","0","0","1","2"
"markdown/platform-administration/upgrade-center/uc-manage-upgrade-risk.md","Managing upgrade risk","1","3","78","681","3","8","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-monitor-instance-upgrade.md","Monitor an upgrade to an instance","1","4","39","207","2","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-monitor-module.md","Upgrade Monitor module","1","5","60","633","6","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-monitor-progress.md","Upgrade Progress","1","1","48","547","2","2","0","0","1","0","3"
"markdown/platform-administration/upgrade-center/uc-monitor-states.md","Upgrade Monitor schedule states","1","4","44","445","1","3","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-prepare-up.md","Preparing your upgrade plan","1","1","31","200","6","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-prepare-upgrade-plan.md","Prepare to upgrade with Upgrade Plan","1","3","71","429","7","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-preview-module.md","Upgrade Preview module","1","1","173","1292","3","5","0","0","0","1","3"
"markdown/platform-administration/upgrade-center/uc-preview-upgrade-plan.md","Preview Upgrade Plan","1","3","38","209","1","2","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-preview-upgrade.md","Previewing an upgrade","1","1","21","153","2","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-previewed-changes.md","Preview predicted changes","1","2","96","490","0","0","0","0","0","1","3"
"markdown/platform-administration/upgrade-center/uc-previous-resolutions-rl.md","Previous Resolutions related list","1","1","87","243","0","0","0","0","0","1","3"
"markdown/platform-administration/upgrade-center/uc-process-skipped-records.md","Process the skipped records list","1","4","119","733","7","0","0","0","0","1","3"
"markdown/platform-administration/upgrade-center/uc-properties.md","Upgrade Center properties","1","1","92","294","4","0","0","0","0","3","4"
"markdown/platform-administration/upgrade-center/uc-quick-access1.md","Quick access to plugins and history records","1","3","31","190","0","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-reference.md","Upgrade Center references","1","1","29","166","5","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-refreshing-upgrade-plan.md","Refreshing your Upgrade Plan","1","3","54","220","5","1","0","0","0","0","3"
"markdown/platform-administration/upgrade-center/uc-resolve-conflict.md","Resolve conflicts for an individual record","1","3","50","298","2","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-resolve-conflicts-form.md","Resolve Conflicts form","1","2","24","146","0","1","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-resolve-skipped-update.md","Resolve a skipped update and set a resolution status","1","5","129","763","1","0","0","0","0","1","3"
"markdown/platform-administration/upgrade-center/uc-revert-customization.md","Revert a customization","1","4","45","313","0","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-review-history.md","Reviewing upgrade history","1","1","21","148","2","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-review-skipped-records-upgrade-plan.md","Review skipped records with upgrade plan","1","3","40","239","1","0","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-roles.md","Upgrade Center roles","1","2","61","188","6","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-schedule-monitor-upgrade.md","Scheduling and monitoring an upgrade","1","1","22","184","3","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-system-upgrades-form.md","System Upgrade form","1","1","93","248","0","1","0","0","0","1","3"
"markdown/platform-administration/upgrade-center/uc-upgrade-details-form.md","Upgrade details form","1","1","124","408","1","1","0","0","0","1","3"
"markdown/platform-administration/upgrade-center/uc-upgrade-plan.md","Upgrade Plan overview","1","5","113","1250","4","4","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-upgrade-preview-form1.md","View previewed upgrade","1","3","94","350","1","1","0","0","0","1","3"
"markdown/platform-administration/upgrade-center/uc-using.md","Using Upgrade Center","1","1","22","170","3","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-center/uc-view-loaded-files-plugin.md","View loaded files for a plugin","1","3","41","226","0","1","0","0","0","0","2"
"markdown/platform-administration/upgrade-center/uc-vtb-history.md","Skipped Records visual task board (VTB)","1","1","40","290","0","1","0","0","1","0","3"
"markdown/platform-administration/upgrade-center/uc-vtb-labels-list.md","Upgrade Center VTB Labels list","1","1","35","193","4","1","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-access-rl.md","Review skipped records using related lists","1","4","197","952","3","0","0","0","1","1","4"
"markdown/platform-administration/upgrade-management/um-administer.md","Administering Upgrade Console","1","4","73","684","0","8","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-apply-upgrade-plan.md","Apply Upgrade Plan on your upgrade","1","3","62","330","7","1","0","0","0","0","2"
"markdown/platform-administration/upgrade-management/um-atf-explore.md","Explore ATF in Upgrade Console","1","1","24","173","1","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-atf-tool.md","ATF Test Generator and Cloud Runner tool in Upgrade Console","1","1","49","281","9","0","0","0","0","0","1"
"markdown/platform-administration/upgrade-management/um-building-upgrade-plan.md","Building your Upgrade Plan","1","3","95","700","7","1","0","0","1","0","2"
